merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size
MCH9988,"Johal, Padmanabhan And Sagar",4131,Medical,Individual,Delhi,Delhi,2026-02-02,,Active,1620.14
MCH8734,"Ganguly, Hayre And Choudhury",4814,Telecom,Sole Proprietor,Lucknow,Uttar Pradesh,2023-05-05,8075659044,Active,4276.72
MCH3288,"Bains, Arya And Sanghvi",7011,Hotel & Lodging,Partnership,Mumbai,Maharashtra,2025-11-26,ZNEZ2979868781030,On Hold,
MCH6985,Devi-Radhakrishnan,5942,Books & Stationery,Individual,Jalandhar,Punjab,2023-01-20,VEKB0627444661101,Active,694.07
MCH2528,Bumb Plc,4131,Transportation,Sole Proprietor,Amritsar,Punjab,2024-06-22,,Active,
MCH3237,Gaba Inc,5999,Miscellaneous,Sole Proprietor,Delhi,Delhi,2023-03-06,YPVB7296650386869,Active,
MCH1923,Barad-Devan,5699,Apparel & Fashion,Private Limited,Hyderabad,Telangana,2025-12-08,,Active,300.28
MCH4957,Natt Ltd,5699,Apparel & Fashion,Individual,Lucknow,Uttar Pradesh,,5191776924,Active,1324.11
MCH9467,"Pall, Lala And Dhar",4131,Transportation,Individual,Chennai,Tamil Nadu,2024-09-03,,Active,1206.07
MCH1007,Jain-Wadhwa,7011,Hotel & Lodging,Private Limited,Chennai,Tamil Nadu,2025-06-30,,Inactive,
MCH1543,Parmer Group,4131,Travel,Individual,Hyderabad,Telangana,2025-02-04,,Active,1064.76
MCH2962,"Bala, Grover And Dutta",5411,Grocery,Partnership,Ludhiana,Punjab,2024-07-12,,Active,1134.0
MCH8125,"Sane, Misra And Mitter",5912,Medical,Individual,Bengaluru,Karnataka,2025-10-29,,Active,2004.37
MCH6161,More Plc,5311,Retail,Partnership,Jaipur,Rajasthan,2024-04-15,,Active,849.42
MCH1077,"Peri, Pai And Dani",5311,Department Store,Individual,Pune,Maharashtra,2025-07-24,OBKX2096371467257,Active,1189.85
MCH2924,Chaudhary-Dugar,5942,Books & Stationery,Individual,Mumbai,Maharashtra,2024-12-26,2683760099,Active,770.99
MCH3180,Sanghvi And S0Ns,5912,Pharmacy,Private Limited,Delhi,Delhi,2023-03-06,XXXX6774,Active,2608.0
MCH4969,"Bobal, Garde And Upadhyay",4814,Telecom,Sole Proprietor,Chennai,Tamil Nadu,2023-11-01,XXXX2131,Active,817.93
MCH1159,De Ltd,5942,Books & Stationery,Individual,Kolkata,West Bengal,2025-12-05,,Active,1672.61
MCH7435,"Puri, Biswas And Roy",5912,Medical,Partnership,Jaipur,Rajasthan,2023-12-11,XXXX1625,Suspended,
MCH1299,Mutti Plc,5699,Apparel & Fashion,Partnership,Jaipur,Rajasthan,2023-06-27,8421728078,Active,605.64
MCH4090,Dada Llc,5999,Miscellaneous,Individual,Chennai,Tamil Nadu,2025-02-27,EOAQ0943270820101,Active,1538.0
MCH5562,Savant-Narayan,4131,Travel,Private Limited,Hyderabad,Telangana,2025-11-18,1333760731,Active,2799.21
MCH1625,"Bora, Hayer And Koshy",,Miscellaneous,Individual,Bengaluru,Karnataka,2024-10-24,TNHP5317294437298,Active,
MCH6839,Saha Llc,5411,Grocery,Individual,Chennai,Tamil Nadu,2025-07-20,XXXX2777,Active,1531.04
MCH5749,"Bir, Sibal And Arya",5942,Books & Stationery,Partnership,Mumbai,Maharashtra,2024-05-10,,Active,1490.24
MCH9135,"Nath, Samra And Chopra",4814,Telecom,Sole Proprietor,Kolkata,West Bengal,2026-02-04,7899898758,Active,387.53
MCH6045,"Bajwa, Wali And Walla",5912,Pharmacy,Private Limited,Bengaluru,Karnataka,2023-09-28,2003662760,Active,2897.0
MCH7606,Chaudhari-Raman,5999,Miscellaneous,Private Limited,Bengaluru,Karnataka,2024-08-27,,Active,296.04
MCH5287,Dhillon Inc,5812,Restaurants & Food,Partnership,Chennai,Tamil Nadu,2025-05-25,377274505,Active,
MCH8427,Sankaran-Rai,5942,Books & Stationery,Sole Proprietor,Hyderabad,Telangana,2023-10-17,ZQGR3907039607264,Suspended,302.0
MCH8789,"Pingle,Nadigandnarula",5812,Restaurants & Food,Individual,Ludhiana,Punjab,2025-07-02,3828234177,Active,
MCH4123,"Parekh, Patla And Kar",5942,Books & Stationery,Partnership,Jalandhar,Punjab,2024-11-09,5310260642,Active,2764.76
MCH7554,"J0Ha1, K0Thari And Nagar",4131,Transportation,Individual,Jalandhar,Punjab,2023-02-05,,Active,572.11
MCH4124,"Dara, Salvi And Sawhney",5411,Grocery,Sole Proprietor,Bengaluru,Karnataka,2025-10-12,INFT7849125820167,Active,2121.35
MCH3945,Mukhopadhyay-Raghavan,4131,Transportation,Sole Proprietor,Mumbai,Maharashtra,2023-03-05,XXXX6774,Active,942.71
MCH2516,Ben-Varghese,,Grocery,Sole Proprietor,Chennai,Tamil Nadu,2023-08-04,,Suspended,398.68
MCH7839,Chandra-Borra,5311,Department Store,Sole Proprietor,Lucknow,Uttar Pradesh,2024-11-02,,Active,710.2
MCH1713,Dubey Inc,5812,Restaurants & Food,Sole Proprietor,Kolkata,West Bengal,2025-06-02,XXXX0557,Active,1132.0
MCH1393,Hegde-Bahri,5912,Medical,Partnership,Ludhiana,Punjab,2024-11-15,BAUM6641100955450,Active,6478.07
MCH6508,Kalla-Ramachandran,5699,Apparel & Fashion,Sole Proprietor,Lucknow,Uttar Pradesh,2024-02-04,,Active,321.73
MCH5744,Dalal-Lall,7011,Hotel & Lodging,Private Limited,Chennai,Tamil Nadu,2023-05-31,XXXX1007,Active,3350.6
MCH3289,Rajagopalan-Master,5912,Medical,Private Limited,Mumbai,Maharashtra,2025-05-17,UTKH3152831159971,Active,
MCH9798,Mann-Gera,4131,Transportation,Individual,Jalandhar,Punjab,2025-07-15,AQRW3805344799887,Active,952.0
MCH2041,"Sagar, Chakraborty And Kurian",4131,Travel,Sole Proprietor,Ludhiana,Punjab,2024-03-22,,Inactive,
MCH6114,"Khurana, Chowdhury And Chaudhary",,Telecom,Private Limited,Chennai,Tamil Nadu,,XXXX2122,Active,1212.0
MCH1675,"Dey, Sathe And Sibal",4131,Transportation,Private Limited,Chennai,Tamil Nadu,2025-09-11,DIRY6496511188422,Active,1577.75
MCH6582,Mukhopadhyay Plc,4814,Telecom,Individual,Ludhiana,Punjab,,,Active,572.51
MCH5753,"Nair, Pai And Issac",,Apparel & Fashion,Individual,Mumbai,Maharashtra,2026-01-29,VEQN2292788694850,Active,1860.02
MCH2327,Kibe-Char,5812,Restaurants & Food,Partnership,Hyderabad,Telangana,2025-10-09,XXXX0303,Active,848.32
MCH2634,"Duga1, G0Pa1 And La1A",,Hotel & Lodging,Private Limited,Lucknow,Uttar Pradesh,2023-11-01,XXXX1684,Active,3213.29
MCH2849,Ba1 Llc,5999,Miscellaneous,Sole Proprietor,Mumbai,Maharashtra,2024-02-01,HLTP5468154912269,Inactive,910.62
MCH5408,"Setty, Mangal And Dhar",5411,Grocery,Individual,Mumbai,Maharashtra,2026-01-31,XXXX4132,Active,1231.49
MCH8525,Bah1-Mangat,7011,Hotel & Lodging,Individual,Mumbai,Maharashtra,2025-03-27,,Inactive,444.54
MCH8529,Prakash-Sharaf,4814,Telecom,Partnership,Amritsar,Punjab,2024-10-30,XXXX5799,Inactive,2061.7
MCH3438,Murty-Parmar,4131,Telecom,Private Limited,Amritsar,Punjab,2024-04-10,LRSK8249071074897,Active,621.11
MCH4857,Sethi-Soni,4131,Transportation,Individual,Ludhiana,Punjab,2026-02-28,,Active,278.84
MCH8297,Desai Ltd,,Retail,Sole Proprietor,Amritsar,Punjab,2023-06-24,,Suspended,8921.0
MCH2119,Kashyap Ltd,5699,Apparel & Fashion,Individual,Chennai,Tamil Nadu,2023-07-23,QOGH2854636021780,Inactive,1155.58
MCH4106,"Ramanathan, Bava And Dasgupta",5912,Pharmacy,Private Limited,Ludhiana,Punjab,2023-09-23,,Inactive,902.18
MCH8037,Patla-Balakrishnan,4814,Telecom,Sole Proprietor,Pune,Maharashtra,2025-09-19,4862107137,Active,327.35
MCH2627,Gupta And Sons,5699,Apparel & Fashion,Individual,Delhi,Delhi,2025-04-01,UVIS7862723743155,Active,1249.33
MCH5723,Doctor Llc,,Grocery,Private Limited,Kolkata,West Bengal,2023-04-08,XXXX6555,Active,
MCH5408,"Mani, Reddy And Shah",4814,Telecom,Partnership,Mumbai,Maharashtra,2025-03-02,,Active,1405.07
MCH6875,Anand-Bajwa,7011,Hotel & Lodging,Private Limited,Pune,Maharashtra,2025-06-15,5856572593,Active,1892.34
MCH9813,Modi Group,5912,Pharmacy,Sole Proprietor,Kolkata,West Bengal,2023-01-13,NMVQ7058285918265,Inactive,3354.47
MCH8569,Tara Ltd,5812,Restaurants & Food,Individual,Lucknow,Uttar Pradesh,2025-11-18,,Active,1022.19
MCH8330,"Dhawan, Tella And Rau",4131,Transportation,Private Limited,Chennai,Tamil Nadu,2023-01-20,,Active,1437.59
MCH4614,"Savant, Sur And Sani",5411,Grocery,Sole Proprietor,Chennai,Tamil Nadu,2023-03-05,,Inactive,1483.0
MCH7165,Kulkarni-Ramanathan,4814,Telecom,Private Limited,Amritsar,Punjab,2025-01-28,8142627827,Active,284.68
MCH7038,Mannan-Singh,5942,Books & Stationery,Individual,Bengaluru,Karnataka,2025-05-25,KOWX5085991997722,Inactive,620.0
MCH3625,Singhal Ltd,5812,Restaurants & Food,Sole Proprietor,Mumbai,Maharashtra,2025-10-28,XXXX0908,Active,10079.36
MCH4690,Natt-Bhattacharyya,5311,Department Store,Private Limited,Amritsar,Punjab,,HZVJ1693332420203,Inactive,150.96
MCH8138,Chaudhuri-Varma,5311,Department Store,Individual,Chennai,Tamil Nadu,2025-05-12,,Active,1502.0
MCH8098,"Chauhan, Magar And Parsa",5411,Grocery,Private Limited,Delhi,Delhi,2024-06-29,112525902,Active,
MCH8399,"La11A, Wadhwa And Bhardwaj",,Restaurants & Food,Private Limited,Kolkata,West Bengal,2025-09-05,XXXX6906,Active,1773.81
MCH4932,Khosla And Sons,5812,Restaurants & Food,Sole Proprietor,Jalandhar,Punjab,2024-09-08,QSCW5400259337785,Inactive,340.55
MCH9038,Dargroup,5942,Books & Stationery,Sole Proprietor,Amritsar,Punjab,2024-02-06,PWGC8781462428260,Active,1037.27
MCH6862,"Agrawal, Butala And Ravi",5912,Medical,Private Limited,Mumbai,Maharashtra,2025-01-25,,Active,1279.37
MCH6922,"Bassi, Dara And Dutt",5699,Apparel & Fashion,Private Limited,Bengaluru,Karnataka,2023-04-01,XXXX6999,Active,1736.93
MCH6654,Cheema-Dara,7011,Hotel & Lodging,Partnership,Mumbai,Maharashtra,2023-12-26,ETTT3125962256169,Active,581.25
MCH2755,"Majumdar, Ravi And Dave",5999,Miscellaneous,Partnership,Mumbai,Maharashtra,2026-02-13,,Active,
MCH5136,Thakur And Sons,4131,Transportation,Sole Proprietor,Jaipur,Rajasthan,2025-10-02,8466988688,Suspended,2681.3
MCH4583,Badal Inc,5699,Apparel & Fashion,Partnership,Amritsar,Punjab,2025-07-08,4453438674,Active,2513.6
MCH1096,Subramanian-Prasad,5699,Apparel & Fashion,Individual,Hyderabad,Telangana,2025-03-07,,Active,8373.82
MCH4090,Mittalllc,4131,Transportation,Individual,Delhi,Delhi,2025-02-03,XXXX8621,Active,
MCH6628,Thakur-Kunda,5912,Telecom,Private Limited,Delhi,Delhi,2025-05-13,XXXX4289,Active,1718.0
MCH2725,Varma-Loke,5812,Restaurants & Food,Partnership,Kolkata,West Bengal,2023-12-21,,Inactive,4486.37
MCH3600,Gole And Sons,4131,Transportation,Sole Proprietor,Delhi,Delhi,2023-09-10,,On Hold,1548.59
MCH2724,Aggarwal Group,5812,Restaurants & Food,Individual,Bengaluru,Karnataka,,2736138598,Active,
MCH1100,Swamy Inc,5311,Retail,Partnership,Ludhiana,Punjab,2024-08-17,9084083237,Inactive,2008.22
MCH4153,Shroff Ltd,5999,Miscellaneous,Sole Proprietor,Kolkata,West Bengal,2025-07-11,,Active,3578.7
MCH5459,Sachdev Ltd,5699,Apparel & Fashion,Sole Proprietor,Bengaluru,Karnataka,,HQPJ1613148200279,On Hold,1804.28
MCH8338,"Sastry, Deo And Char",7011,Hotel & Lodging,Individual,Mumbai,Maharashtra,2024-07-23,,Active,3821.74
MCH6743,Manne-Prasad,5999,Miscellaneous,Individual,Amritsar,Punjab,2025-07-14,XXXX4125,Inactive,
MCH7482,"Bail, Verma And Sur",5699,Apparel & Fashion,Private Limited,Jalandhar,Punjab,2024-02-06,,Active,249.45
MCH9831,"Nayar, Sridhar And Shankar",5411,Grocery,Sole Proprietor,Bengaluru,Karnataka,2023-03-05,,Active,2558.5
MCH1183,Rajan Llc,5812,Restaurants & Food,Private Limited,Bengaluru,Karnataka,2023-02-02,,Active,1717.84
MCH3880,Gole And Sons,5999,Miscellaneous,Partnership,Hyderabad,Telangana,2024-10-02,,Active,4989.21
MCH1050,Trivedi-Zachariah,5699,Apparel & Fashion,Sole Proprietor,Jaipur,Rajasthan,2025-01-30,368449602,Active,2479.88
MCH7088,Prabhu-Agarwal,5311,Department Store,Sole Proprietor,Mumbai,Maharashtra,2025-11-30,1353265918,Inactive,5426.05
MCH8436,Sagar Plc,5999,Miscellaneous,Sole Proprietor,Pune,Maharashtra,2025-04-14,6639530850,Active,642.69
MCH5360,Pillai And Sons,5912,Pharmacy,Individual,Lucknow,Uttar Pradesh,2025-05-07,,Active,745.28
MCH9840,"Gara, Bedi And Dua",5942,Books & Stationery,Private Limited,Amritsar,Punjab,2025-12-09,4627903528,Active,369.0
MCH7167,"Bir, Kunda And Manne",5942,Books & Stationery,Partnership,Hyderabad,Telangana,2023-05-26,DXXE7335968012539,Active,397.0
MCH3520,Jhaveri And Sons,7011,Hotel & Lodging,Individual,Bengaluru,Karnataka,2023-03-22,2637882357,Active,1231.0
MCH3439,"Grewal, Kar And Krishnan",4814,Telecom,Partnership,Ludhiana,Punjab,2025-08-08,,Inactive,761.0
MCH8004,Hayre-Agate,5999,Miscellaneous,Individual,Amritsar,Punjab,2025-10-01,2751341092,Inactive,934.62
MCH4807,"Dutt, Pandey And Tella",5912,Pharmacy,Individual,Chennai,Tamil Nadu,2024-05-14,RXUW0906720577178,Active,1458.0
MCH7428,Vohra Ltd,5311,Department Store,Sole Proprietor,Kolkata,West Bengal,,,Active,1227.52
MCH9431,Madan-Kota,4131,Travel,Private Limited,Bengaluru,Karnataka,2023-05-02,1678744111,Active,436.79
MCH3887,Pa11A-Sah0Ta,7011,Hotel & Lodging,Partnership,Kolkata,West Bengal,2025-11-19,EUVX7549332799238,Inactive,1596.95
MCH4831,Gala Group,5311,Department Store,Sole Proprietor,Pune,Maharashtra,2025-05-05,,Active,1889.75
MCH6683,Pai Inc,5411,Grocery,Individual,Chennai,Tamil Nadu,2025-11-29,XSXE7944444672498,Active,
MCH2199,Subramanian Inc,5311,Department Store,Private Limited,Bengaluru,Karnataka,2024-01-14,,Suspended,369.25
MCH8481,"Dixit,Geraandgara",4131,Transportation,Sole Proprietor,Jaipur,Rajasthan,,COTV7157526007969,Active,1730.88
MCH2047,"Kalita, Nagarajan And Joshi",5999,Miscellaneous,Individual,Pune,Maharashtra,2024-07-07,8653452097,Inactive,341.63
MCH6036,Chhabra Group,5699,Apparel & Fashion,Sole Proprietor,Amritsar,Punjab,2024-10-01,XXXX4226,Active,
MCH6431,"Batra, Pant And Devan",7011,Hotel & Lodging,Partnership,Bengaluru,Karnataka,2026-01-31,XXXX1013,Inactive,1564.0
MCH9800,"Om, Rana And Bhatti",5311,Department Store,Partnership,Hyderabad,Telangana,,XXXX5409,Active,
MCH6527,"Lalla, Bhandari And Mane",5411,Grocery,Sole Proprietor,Pune,Maharashtra,2025-09-07,AWSX7915320511081,Active,
MCH8920,"Parekh, Srivastava And Choudhury",5311,Department Store,Private Limited,Delhi,Delhi,2023-12-15,XXXX5523,Active,19788.99
MCH5516,Muni Llc,5699,Apparel & Fashion,Individual,Kolkata,West Bengal,2025-11-17,,Active,1139.0
MCH6559,"Master, Dutta And Dash",5999,Miscellaneous,Individual,Ludhiana,Punjab,2024-05-12,,Active,521.0
MCH9845,Misra-Varghese,5912,Pharmacy,Sole Proprietor,Ludhiana,Punjab,2025-12-30,,Active,186.59
MCH3964,"Bala, Chanda And Loyal",5942,Books & Stationery,Partnership,Jaipur,Rajasthan,2023-09-05,CFOS0283411374388,Inactive,2002.33
MCH8953,Narayan-Uppal,5912,Pharmacy,Private Limited,Ludhiana,Punjab,2025-06-28,AXNQ2993996148384,Active,2726.98
MCH8750,Nair Ltd,5699,Apparel & Fashion,Individual,Jaipur,Rajasthan,2024-03-22,,Active,3874.0
MCH3086,Nori-Mishra,5912,Pharmacy,Sole Proprietor,Kolkata,West Bengal,2023-05-20,,Inactive,1788.09
MCH4990,"Ramakrishnan, Dey And Thakkar",5411,Grocery,Private Limited,Mumbai,Maharashtra,,OWGO7691795560125,Active,
MCH4794,Borra-Dutt,7011,Hotel & Lodging,Private Limited,Jaipur,Rajasthan,2024-09-19,XRGH9133437458010,Active,1006.04
MCH6262,Saran Ltd,5311,Department Store,Partnership,Mumbai,Maharashtra,2025-08-04,XXXX7596,Inactive,6560.0
MCH8146,Bath-Purohit,5942,Books & Stationery,Sole Proprietor,Delhi,Delhi,2025-04-28,XXXX1421,Active,5566.64
MCH5387,Hayre-Chaudry,5699,Apparel & Fashion,Sole Proprietor,Amritsar,Punjab,2023-06-11,XXXX7071,Active,1445.17
MCH4827,"Deol, Rastogi And Khatri",4814,Telecom,Sole Proprietor,Lucknow,Uttar Pradesh,2024-05-10,,Active,810.0
MCH9826,Rana And Sons,,Grocery,Private Limited,Bengaluru,Karnataka,2023-07-07,ZBMZ7199667891551,Active,739.28
MCH1349,Mital-Narasimhan,5311,Department Store,Private Limited,Jaipur,Rajasthan,2025-02-14,965472450,Active,538.14
MCH2582,Lal Plc,5912,Pharmacy,Sole Proprietor,Delhi,Delhi,2025-09-13,,Active,1344.48
MCH8268,Krishnamurthy-Chopra,5942,Books & Stationery,Private Limited,Chennai,Tamil Nadu,2025-09-13,9959196450,Active,1218.95
MCH5934,Halder Llc,7011,Hotel & Lodging,Private Limited,Amritsar,Punjab,2023-03-22,CBWB3662425285759,Active,1201.69
MCH6556,"Gala, Kale And Manne",5699,Apparel & Fashion,Partnership,Delhi,Delhi,2025-08-22,,Active,760.0
MCH1072,Kalla-Khalsa,5812,Restaurants & Food,Private Limited,Mumbai,Maharashtra,2025-11-10,,Inactive,422.23
MCH5979,Mani Group,4131,Travel,Private Limited,Bengaluru,Karnataka,2024-07-15,,Suspended,4686.23
MCH9802,Kashyap Llc,4814,Telecom,Private Limited,Amritsar,Punjab,,4417851194,Inactive,378.5
MCH2817,"Hayre, Ramesh And Parikh",4814,Telecom,Individual,Kolkata,West Bengal,2025-04-23,HCIS1374268781822,Active,1790.3
MCH2403,Chana-Yohannan,5411,Grocery,Partnership,Kolkata,West Bengal,2025-07-28,,Active,574.13
MCH2347,"Dara, Ravel And Soni",5912,Pharmacy,Sole Proprietor,Amritsar,Punjab,2023-12-09,LYBJ8156884625938,Active,3169.93
MCH3189,Prasad Inc,4814,Telecom,Individual,Lucknow,Uttar Pradesh,2025-07-30,,Active,2516.09
MCH1974,Kap00R Llc,4131,Transportation,Partnership,Chennai,Tamil Nadu,2024-05-12,5931788473,Active,
MCH2710,"Batta, Shetty And Ka1Ita",5699,Apparel & Fashion,Individual,Hyderabad,Telangana,2025-08-17,2640797887,Active,109.84
MCH2994,Kumar Plc,4814,Telecom,Sole Proprietor,Jalandhar,Punjab,2024-11-13,,Active,653.34
MCH1126,"Nayak, Dhaliwal And Soman",5411,Grocery,Partnership,Jalandhar,Punjab,2026-12-02,,Active,564.83
MCH2157,Parmer-Sinha,5912,Pharmacy,Partnership,Delhi,Delhi,2023-10-22,,Active,1536.42
MCH7925,"Bedi, Shroff And Nadkarni",4131,Transportation,Sole Proprietor,Lucknow,Uttar Pradesh,2023-07-07,BECU4208184850705,Active,2480.62
MCH4237,"Deshmukh, Ghose And Chhabra",,Restaurants & Food,Sole Proprietor,Pune,Maharashtra,2024-02-12,,Suspended,5905.65
MCH2902,Samra-Kapur,5411,Grocery,Individual,Chennai,Tamil Nadu,2024-04-24,XXXX9404,Active,
MCH7744,Nath Plc,5311,Retail,Individual,Amritsar,Punjab,2026-02-08,,Active,
MCH1806,Thaker-Dutt,,Apparel & Fashion,Individual,Ludhiana,Punjab,2024-05-02,1201362088,Active,6418.0
MCH1401,Din And Sons,5411,Grocery,Individual,Amritsar,Punjab,2025-07-20,2717124397,Active,286.09
MCH9692,Parekh-Kurian,5699,Apparel & Fashion,Individual,Jaipur,Rajasthan,2025-10-20,XXXX0036,Active,
MCH5476,Buch Group,,Pharmacy,Private Limited,Delhi,Delhi,2024-08-03,,Active,1311.87
MCH1059,Prasad Ltd,4814,Telecom,Partnership,Hyderabad,Telangana,2023-03-18,XXXX9900,Active,4187.75
MCH6585,Kara-Nath,5699,Apparel & Fashion,Private Limited,Kolkata,West Bengal,2024-12-29,436756334,Inactive,2202.59
MCH7026,Ganesan-Manda,7011,Hotel & Lodging,Sole Proprietor,Mumbai,Maharashtra,2025-09-30,6953234378,Active,1364.0
MCH7949,Vohra-Chaudhary,4131,Transportation,Private Limited,Mumbai,Maharashtra,2023-10-14,,Active,265.37
MCH8473,"Tella, Dara And Krish",4814,Telecom,Private Limited,Mumbai,Maharashtra,2025-06-21,,Active,320.84
MCH7144,"Char, Kapadia And Palla",5999,Miscellaneous,Private Limited,Mumbai,Maharashtra,2025-03-23,8545782179,Inactive,4555.85
MCH1075,Pingle-Mohan,5912,Medical,Sole Proprietor,Ludhiana,Punjab,2025-02-24,XXXX2118,Active,1639.19
MCH1736,Barman Inc,4131,Transportation,Partnership,Jaipur,Rajasthan,2025-06-08,,Active,1937.05
MCH1365,Ahluwalia-Choudhary,5311,Retail,Private Limited,Ludhiana,Punjab,2023-10-03,XXXX5844,Active,4292.21
MCH4496,"Shroff,Ahujaandkumar",4814,Telecom,Partnership,Amritsar,Punjab,2025-05-11,5684338286,Active,
MCH9091,"Dewan, Hayre And Kala",4131,Transportation,Sole Proprietor,Amritsar,Punjab,,VGTR9380587606414,Inactive,4267.28
MCH6882,"Thaker, Hans And Chandra",4131,Transportation,Private Limited,Lucknow,Uttar Pradesh,2025-02-10,XXXX2452,Inactive,274.11
MCH4736,Suresh-Gola,5942,Books & Stationery,Partnership,Mumbai,Maharashtra,2023-08-24,OCLG6376733151298,Active,885.16
MCH3882,Kannan Plc,5912,Medical,Individual,Pune,Maharashtra,2024-06-08,4780136395,Active,1470.9
MCH8568,Krishna-Agrawal,4814,Telecom,Partnership,Kolkata,West Bengal,2024-10-25,7283032727,Inactive,412.1
MCH2075,"Dhar,Deoandrau",5912,Pharmacy,Individual,Delhi,Delhi,2024-09-01,32289516,Active,1584.12
MCH4006,Thakur-Narayan,5411,Grocery,Private Limited,Amritsar,Punjab,2024-06-23,693723278,Inactive,282.17
MCH5236,Basak-Madan,5999,Miscellaneous,Private Limited,Delhi,Delhi,,1939509420,Active,389.03
MCH9744,Walia Inc,5942,Books & Stationery,Sole Proprietor,Bengaluru,Karnataka,2024-06-24,XXXX8765,Active,574.28
MCH9394,Pal-Taneja,4814,Telecom,Private Limited,Ludhiana,Punjab,2024-01-02,,Inactive,311.59
MCH3817,Subramanian Group,5311,Department Store,Sole Proprietor,Ludhiana,Punjab,,XXXX6376,Active,3916.72
MCH2495,Solanki Llc,,Books & Stationery,Private Limited,Delhi,Delhi,2023-05-19,8034024153,Active,1374.43
MCH4712,"Zacharia, Shere And Dhar",5912,Medical,Private Limited,Jalandhar,Punjab,2023-04-27,XXXX2361,Active,2235.26
MCH2658,"Parmar, Purohit And Bhasin",5812,Restaurants & Food,Sole Proprietor,Bengaluru,Karnataka,,8958415885,Active,548.82
MCH4922,Cheema Group,5999,Miscellaneous,Partnership,Hyderabad,Telangana,2024-03-20,,Active,324.81
MCH6420,Wadhwa And Sons,5912,Medical,Partnership,Bengaluru,Karnataka,,724197412,Active,160.44
MCH3167,"Grewal, Biswas And Naidu",5411,Grocery,Sole Proprietor,Jaipur,Rajasthan,2024-02-19,,Active,2704.22
MCH1987,"Dora, Sarma And Biswas",4814,Telecom,Partnership,Mumbai,Maharashtra,2023-01-31,NNVG3490646202999,Active,3268.84
MCH5710,Karnik Ltd,5942,Books & Stationery,Partnership,Jaipur,Rajasthan,2025-12-24,4751773025,Active,2156.34
MCH6789,Sanghvi-Garg,5699,Apparel & Fashion,Individual,Kolkata,West Bengal,,XXXX2367,Active,8043.93
MCH5807,Madan Ltd,5311,Department Store,Sole Proprietor,Jalandhar,Punjab,2023-11-06,XXXX1600,Active,1974.14
MCH4389,"Bobal, Chakrabarti And Dash",5912,Pharmacy,Sole Proprietor,Pune,Maharashtra,2026-02-04,,Active,445.95
MCH6072,"Bassi, Sarma And Yohannan",,Miscellaneous,Sole Proprietor,Chennai,Tamil Nadu,2024-01-14,OFUG5890068758335,Active,1959.53
MCH9352,Bains Group,,Retail,Individual,Chennai,Tamil Nadu,2026-01-13,,Inactive,1537.37
MCH7619,"Ranganathan, Kumer And Pandya",5311,Department Store,Private Limited,Kolkata,West Bengal,2023-02-11,XXXX7479,Active,
MCH6050,"Choudhary, Shanker And Rajan",5812,Restaurants & Food,Individual,Ludhiana,Punjab,2024-03-26,1328212555,Active,
MCH2730,Hans Llc,,Miscellaneous,Individual,Jaipur,Rajasthan,2025-06-23,,Active,1392.27
MCH7773,"Mannan, Rout And Dara",7011,Hotel & Lodging,Individual,Jalandhar,Punjab,,2874939436,Active,649.31
MCH4490,"Doshi, Raj And Bumb",5411,Grocery,Partnership,Ludhiana,Punjab,2025-07-28,XXXX2409,Active,748.4
MCH4031,"Mitra, Bali And Rai",5942,Books & Stationery,Private Limited,Lucknow,Uttar Pradesh,2026-01-12,,Active,9089.26
